GRID DEGREE,GRID SIZE,NUM TYPES,INITIALIZATION,UTILITY,STEPS,evenness,# colorful edges,Is max (evenness),Is max (# colorful edges)
CYLINDER_WORLD,2x200,4,random_init,TypeCountingDiversityUtility,51.43333333333333,0.590675126870352,0.9887222222222223,0,0
CYLINDER_WORLD,2x200,4,random_init,DifferenceCountDiversityUtility,52.4,0.5759603523505109,0.9946111111111112,0,0
CYLINDER_WORLD,2x200,4,random_init,AvgDiffTypeCountingDiversityUtility,58.3,0.5755271491918184,1.0,0,1
CYLINDER_WORLD,2x200,4,equitable_init,BinaryDiversityUtility,2.466666666666667,0.6618418748764664,0.7784999999999999,1,0
CYLINDER_WORLD,2x200,4,equitable_init,TypeCountingDiversityUtility,52.36666666666667,0.5958751292864618,0.9909444444444444,0,0
CYLINDER_WORLD,2x200,4,equitable_init,DifferenceCountDiversityUtility,52.8,0.5740563710424694,0.9958333333333333,0,0
CYLINDER_WORLD,2x200,4,equitable_init,AvgDiffTypeCountingDiversityUtility,57.9,0.5786446135970903,1.0,0,1
CYLINDER_WORLD,2x200,4,schelling_random_init,BinaryDiversityUtility,43.2,0.5335327635041943,0.6457222222222224,0,0
CYLINDER_WORLD,2x200,4,schelling_random_init,TypeCountingDiversityUtility,116.63333333333334,0.5391567304402851,0.9869999999999999,1,0
CYLINDER_WORLD,2x200,4,schelling_random_init,DifferenceCountDiversityUtility,108.03333333333333,0.4614585572000966,0.9960555555555555,0,0
CYLINDER_WORLD,2x200,4,schelling_random_init,AvgDiffTypeCountingDiversityUtility,111.9,0.46419197746626517,1.0,0,1
CYLINDER_WORLD,2x200,4,schelling_equitable_init,BinaryDiversityUtility,41.06666666666667,0.5404747848938302,0.6322777777777778,0,0
CYLINDER_WORLD,2x200,4,schelling_equitable_init,TypeCountingDiversityUtility,118.23333333333333,0.5450953462895587,0.9908888888888888,1,0
CYLINDER_WORLD,2x200,4,schelling_equitable_init,DifferenceCountDiversityUtility,108.03333333333333,0.4642932909822822,0.9960555555555555,0,0
CYLINDER_WORLD,2x200,4,schelling_equitable_init,AvgDiffTypeCountingDiversityUtility,111.66666666666667,0.46627122883507294,1.0,0,1
CYLINDER_WORLD,2x200,5,random_init,BinaryDiversityUtility,1.2666666666666666,0.7165933124826708,0.811111111111111,1,0
CYLINDER_WORLD,2x200,5,random_init,TypeCountingDiversityUtility,45.5,0.6588233783836549,0.9954444444444444,0,0
CYLINDER_WORLD,2x200,5,random_init,DifferenceCountDiversityUtility,45.13333333333333,0.6486720260972175,0.9975555555555558,0,0
CYLINDER_WORLD,2x200,5,random_init,AvgDiffTypeCountingDiversityUtility,48.3,0.6490777149719341,1.0,0,1
CYLINDER_WORLD,2x200,5,equitable_init,BinaryDiversityUtility,0.9,0.7190793523641136,0.8121666666666666,1,0
CYLINDER_WORLD,2x200,5,equitable_init,TypeCountingDiversityUtility,45.03333333333333,0.66395339270552,0.9962777777777778,0,0
CYLINDER_WORLD,2x200,5,equitable_init,DifferenceCountDiversityUtility,44.666666666666664,0.6479923912068871,0.9973333333333334,0,0
CYLINDER_WORLD,2x200,5,equitable_init,AvgDiffTypeCountingDiversityUtility,47.9,0.6513397646867337,1.0,0,1
CYLINDER_WORLD,2x200,5,schelling_random_init,BinaryDiversityUtility,35.7,0.5696153476082512,0.6177222222222223,0,0
CYLINDER_WORLD,2x200,5,schelling_random_init,TypeCountingDiversityUtility,114.63333333333334,0.5863000247001963,0.9937777777777779,1,0
CYLINDER_WORLD,2x200,5,schelling_random_init,DifferenceCountDiversityUtility,105.7,0.49964431822586186,0.9968888888888892,0,0
CYLINDER_WORLD,2x200,5,schelling_random_init,AvgDiffTypeCountingDiversityUtility,108.7,0.5024587125113829,1.0,0,1
CYLINDER_WORLD,2x200,5,schelling_equitable_init,BinaryDiversityUtility,34.96666666666667,0.5727861136110781,0.6152222222222222,0,0
CYLINDER_WORLD,2x200,5,schelling_equitable_init,TypeCountingDiversityUtility,114.5,0.5827815553694544,0.994888888888889,1,0
CYLINDER_WORLD,2x200,5,schelling_equitable_init,DifferenceCountDiversityUtility,105.8,0.4996883081470743,0.9973888888888891,0,0
CYLINDER_WORLD,2x200,5,schelling_equitable_init,AvgDiffTypeCountingDiversityUtility,108.26666666666667,0.5026291003292538,1.0,0,1
CYLINDER_WORLD,2x200,6,random_init,BinaryDiversityUtility,0.5333333333333333,0.7512426764734053,0.838388888888889,1,0
CYLINDER_WORLD,2x200,6,random_init,TypeCountingDiversityUtility,39.06666666666667,0.708932891111307,0.9971666666666666,0,0
CYLINDER_WORLD,2x200,6,random_init,DifferenceCountDiversityUtility,38.36666666666667,0.6969097429506322,0.997888888888889,0,0
CYLINDER_WORLD,2x200,6,random_init,AvgDiffTypeCountingDiversityUtility,40.6,0.6994418657648325,1.0,0,1
CYLINDER_WORLD,2x200,6,equitable_init,BinaryDiversityUtility,0.5333333333333333,0.751985404124175,0.8380555555555556,1,0
CYLINDER_WORLD,2x200,6,equitable_init,TypeCountingDiversityUtility,39.4,0.7058415692234683,0.9971666666666669,0,0
CYLINDER_WORLD,2x200,6,equitable_init,DifferenceCountDiversityUtility,39.36666666666667,0.6950932877228614,0.9982222222222225,0,0
