GRID DEGREE,GRID SIZE,NUM TYPES,INITIALIZATION,UTILITY,STEPS,evenness,# colorful edges,Is max (evenness),Is max (# colorful edges)
GRID_8DEG_WORLD,20x20,7,schelling_random_init,BinaryDiversityUtility,5.4,0.0006351503637312128,0.5409999999999999,0,0
GRID_8DEG_WORLD,20x20,7,schelling_random_init,TypeCountingDiversityUtility,131.63333333333333,0.0011896132641114896,0.9778958333333334,0,0
GRID_8DEG_WORLD,20x20,7,schelling_random_init,DifferenceCountDiversityUtility,158.63333333333333,0.0011796707074043739,0.9920833333333333,0,0
GRID_8DEG_WORLD,20x20,7,schelling_random_init,AvgDiffTypeCountingDiversityUtility,183.63333333333333,0.0012045927329894337,0.9989583333333336,1,1
GRID_8DEG_WORLD,20x20,8,random_init,BinaryDiversityUtility,0.0,0.001329271247170189,0.8738125,0,0
GRID_8DEG_WORLD,20x20,8,random_init,TypeCountingDiversityUtility,64.0,0.0015103580475312104,0.9883541666666668,1,0
GRID_8DEG_WORLD,20x20,8,random_init,DifferenceCountDiversityUtility,72.53333333333333,0.0014999795277240442,0.9950833333333333,0,0
GRID_8DEG_WORLD,20x20,8,random_init,AvgDiffTypeCountingDiversityUtility,89.4,0.0015063993534676571,0.9997916666666666,0,1
GRID_8DEG_WORLD,20x20,8,schelling_random_init,BinaryDiversityUtility,3.966666666666667,0.000759051680211247,0.556875,0,0
GRID_8DEG_WORLD,20x20,8,schelling_random_init,TypeCountingDiversityUtility,134.0,0.001458743297104719,0.9873541666666666,0,0
GRID_8DEG_WORLD,20x20,8,schelling_random_init,DifferenceCountDiversityUtility,155.56666666666666,0.0014343917250776183,0.9953333333333333,0,0
GRID_8DEG_WORLD,20x20,8,schelling_random_init,AvgDiffTypeCountingDiversityUtility,174.13333333333333,0.001468445211194752,0.9998750000000001,1,1
